product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color
"5 (256GB, Green)",Smartphones,699.0,0,272.0,OnePlus,8.5 out of 10,210,7.25.2021,green
"iPad Air (2022) (256GB, Red)",Tablets,749.0,0,594.0,Apple,9.3 out of 10,478,10.26.2025,red
"Floatride Run (Gray, EU 39)",Shoes,120.0,0,903.0,Reebok,8.25 out of 10,715,5.18.2021,gray
Three Posts Reistville Panel Bed (Brown),Furniture,350.0,475,393.0,Wayfair,8.2 out of 10,313,1.1.2021,brown
"Mate 20 (128GB, Brown)",Smartphones,250.0,403,871.0,Huawei,8.2 out of 10,710,6.29.2024,brown
"MacBook Air (2017) (256GB, Gray)",Laptops,450.0,0,759.0,Apple,,586,2.2.2025,gray
7800 (Purple),Gaming Consoles,49.99,0,10.0,Atari,7.5 out of 10,8,12.23.2020,purple
Approach S62 (Orange),Watches,499.99,242,883.0,Garmin,8.75 out of 10,724,7.25.2020,orange
"Galaxy S22 (256GB, Yellow)",Smartphones,849.0,106,972.0,Samsung,8.9 out of 10,781,8.6.2023,yellow
"Bravia X80J (50"", Black frame)",TVs,599.0,44,756.0,Sony,8.5 out of 10,609,6.9.2025,black
Rival 710 (Brown),Mice,99.99,429,278.0,SteelSeries,8.75 out of 10,210,9.26.2020,brown
"Surface Pro 6 (512GB, Red)",Tablets,1200.0,0,153.0,Microsoft,8.5 out of 10,126,6.30.2021,red
Watch Series 5 (Purple),Watches,399.0,289,947.0,Apple,8.5 out of 10,775,12.8.2021,purple
"Originals Trefoil Hoodie (Orange, XXL)",Clothing,70.0,117,150.0,Adidas,8.65 out of 10,124,1.30.2023,orange
"Momentum 3 Wireless (Wireless, Yellow)",Headphones,399.95,296,210.0,Sennheiser,8.75 out of 10,166,2.17.2022,yellow
"Essentials Hoodie (Brown, L)",Clothing,75.0,493,85.0,Adidas,8.5 out of 10,70,5.10.2021,brown
"Momentum 3 Wireless (Wired, Purple)",Headphones,349.99,30,50.0,Sennheiser,8.7 out of 10,39,7.23.2020,red
Gear Fit2 Pro (Red),Watches,149.99,95,633.0,Samsung,8.5 out of 10,508,5.2.2020,red
"WH-XB900N (Wired, Purple)",Headphones,149.99,411,544.0,Sony,8.3 out of 10,429,7.8.2025,red
Wireless Mobile Mouse 1850 (Gray),Mice,14.99,305,934.0,Microsoft,8.5 out of 10,750,12.2.2025,gray
"Ignite (Yellow, EU 44)",Shoes,120.0,411,105.0,Puma,8.75 out of 10,78,8.7.2021,yellow
"Surface Go (512GB, Orange)",Tablets,699.0,0,291.0,Microsoft,8.2 out of 10,233,11.10.2023,orange
"OLED B1 (75"", Purple frame)",TVs,2299.0,327,491.0,LG,8.5 out of 10,405,3.23.2025,purple
"XPS 13 (9370) (512GB, Gray)",Laptops,1200.0,0,558.0,Dell,8.5 out of 10,465,7.17.2020,gray
"Yoga Tab 13 (64GB, Gray)",Tablets,679.99,268,390.0,Lenovo,8.5 out of 10,298,4.11.2021,gray
Panini Duo (White),Kitchen,79.99,0,844.0,Breville,8.5 out of 10,658,1.16.2025,white
"Bravia Z9F (50"", Red frame)",TVs,2499.99,0,584.0,Sony,9 out of 10,465,9.30.2021,red
Daily Collection Kettle (Green),Kitchen,25.99,299,913.0,Philips,8.2 out of 10,737,2.13.2020,green
"Spectre x360 15 (64GB, Black)",Laptops,1800.0,0,337.0,HP,8.5 out of 10,272,4.19.2023,black
"QN85A Neo QLED (55"", Gray frame)",TVs,1399.99,147,852.0,Samsung,8.75 out of 10,679,7.15.2023,gray
"Bravia X90J (55"", Yellow frame)",TVs,1199.0,320,90.0,Sony,8.75 out of 10,74,1.9.2021,yellow
Galaxy Fit (Yellow),Watches,79.99,491,245.0,Samsung,8.2 out of 10,187,1.20.2022,yellow
"iPhone 12 (512GB, Blue)",Smartphones,849.0,167,403.0,Apple,8.75 out of 10,328,6.2.2020,blue
"ThinkPad X12 Detachable (128GB, Brown)",Tablets,1100.0,6,23.0,Lenovo,8.5 out of 10,20,4.19.2021,brown
Lynx (Black),Gaming Consoles,199.99,0,690.0,Atari,8.25 out of 10,560,1.27.2025,black
"Mi 8 (512GB, Black)",Smartphones,450.0,440,589.0,Xiaomi,8.2 out of 10,454,1.11.2024,black
"ROG Strix Scar 15 (512GB, Brown)",Laptops,2000.0,320,615.0,Asus,8.5 out of 10,491,3.5.2025,brown
"501 Original Jeans (Green, S)",Clothing,69.5,244,703.0,Levi's,8.75 out of 10,564,11.26.2020,green
"VivoBook 15 X512 (64GB, White)",Laptops,650.0,11,177.0,Asus,8.5 out of 10,139,12.28.2025,white
"P40 (512GB, Black)",Smartphones,899.0,373,460.0,Huawei,8.5 out of 10,373,12.30.2024,black
MX Keys (Black),Keyboards,119.99,0,943.0,Logitech,9.2 out of 10,758,1.8.2021,black
"Air Max 270 (Black, EU 39)",Shoes,150.0,452,860.0,Nike,8.75 out of 10,687,4.8.2020,black
K65 RGB Mini (Red),Keyboards,109.99,0,293.0,Corsair,8.75 out of 10,241,9.2.2020,red
Pro Trek PRG-600 (Purple),Watches,350.0,451,780.0,Casio,8.45 out of 10,619,7.22.2025,purple
"7 Pro (128GB, White)",Smartphones,499.0,477,646.0,OnePlus,8.5 out of 10,509,1.8.2020,white
Nomad (Red),Gaming Consoles,200.0,352,870.0,Sega,8.5 out of 10,689,3.5.2024,red
"iPad (2017) (1TB, Brown)",Tablets,999.0,421,450.0,Apple,8.75 out of 10,348,11.17.2024,brown
"7T (64GB, Yellow)",Smartphones,399.0,430,682.0,OnePlus,8.75 out of 10,550,12.15.2025,yellow
"Galaxy S10 (64GB, Yellow)",Smartphones,450.0,373,270.0,Samsung,8.5 out of 10,202,5.5.2022,yellow
Polly Pocket (Green),Toys,15.99,336,707.0,Mattel,8.5 out of 10,567,7.13.2022,green
Lark Manor End Table (Red),Furniture,75.0,100,637.0,Wayfair,8.25 out of 10,537,2.26.2020,red
"Dri-FIT T-Shirt (Green, M)",Clothing,30.0,205,670.0,Nike,,536,1.4.2022,green
City Police Station (60141) (Purple),Toys,99.99,410,781.0,LEGO,8.75 out of 10,620,4.12.2023,purple
G613 Wireless (Red),Keyboards,99.99,9,872.0,Logitech,8.6 out of 10,720,12.31.2025,red
"MacBook Pro 13 (2022) (1TB, Purple)",Laptops,1899.0,0,915.0,Apple,9.2 out of 10,718,8.30.2022,purple
Galaxy Watch 4 (White),Watches,250.0,46,765.0,Samsung,8.75 out of 10,604,12.20.2025,white
Lack Coffee Table (Purple),Furniture,40.0,482,275.0,IKEA,7.85 out of 10,200,1.12.2020,purple
Naga Trinity (Purple),Mice,99.99,309,318.0,Razer,8.5 out of 10,253,4.19.2024,purple
"501 Shorts (Brown, L)",Clothing,69.5,0,794.0,Levi's,8.75 out of 10,652,3.5.2021,brown
"Alienware m15 R3 (128GB, Blue)",Laptops,1800.0,0,438.0,Dell,8.75 out of 10,367,8.18.2024,blue
Palladia Armoire (Blue),Furniture,350.0,232,180.0,Sauder,8.5 out of 10,135,8.23.2020,blue
"11T (1TB, Gray)",Smartphones,699.0,360,723.0,Xiaomi,8.5 out of 10,566,9.13.2023,gray
"iPad Air (2022) (128GB, Yellow)",Tablets,599.0,375,649.0,Apple,9.2 out of 10,513,1.8.2025,yellow
Monster Jam RC (Yellow),Toys,49.99,488,443.0,Spin Master,8.75 out of 10,365,1.20.2020,yellow
Atheris (Gray),Mice,49.99,41,846.0,Razer,8.75 out of 10,666,3.6.2021,gray
K63 Wireless (Black),Keyboards,110.0,478,308.0,Corsair,8.5 out of 10,253,4.10.2022,black
"Classic Leather (White, EU 44)",Shoes,75.0,440,500.0,Reebok,8.5 out of 10,405,12.15.2020,white
Watch Series 5 (Gray),Watches,399.0,137,107.0,Apple,8.75 out of 10,78,2.23.2022,gray
DeathAdder Essential (Green),Mice,29.99,0,25.0,Razer,8.5 out of 10,19,4.25.2025,green
Pro 10-in-1 (Black),Kitchen,129.99,0,715.0,Instant Pot,9.2 out of 10,571,4.11.2023,black
"501 Original Jeans (Green, L)",Clothing,79.5,134,878.0,Levi's,8.7 out of 10,705,8.17.2021,green
"Galaxy S21 (512GB, Gray)",Smartphones,999.0,0,495.0,Samsung,8.75 out of 10,385,1.6.2021,gray
"8-Series Q825 (55"", Green frame)",TVs,999.0,0,729.0,TCL,8.65 out of 10,589,7.3.2022,green
Chaliene Sofa (White),Furniture,799.0,429,254.0,Ashley Furniture,8.5 out of 10,203,2.14.2023,white
Galaxy Fit (Yellow),Watches,79.99,491,245.0,Samsung,8.2 out of 10,202,1.20.2022,yellow
"PXC 550 (Wireless, Yellow)",Headphones,299.95,0,215.0,Sennheiser,8.75 out of 10,177,5.14.2022,yellow
Flashback Portable (Purple),Gaming Consoles,49.99,74,602.0,Atari,7.8 out of 10,491,10.4.2023,purple
"ZenBook Pro Duo 15 (256GB, Gray)",Laptops,2000.0,0,93.0,Asus,8.5 out of 10,71,1.27.2023,gray
Andover Mills Bookcase (Red),Furniture,150.0,437,127.0,Wayfair,8.45 out of 10,97,11.24.2025,red
Game Boy Advance (Red),Gaming Consoles,80.0,494,394.0,Nintendo,9 out of 10,326,1.31.2023,red
"XPS 17 (9700) (512GB, Red)",Laptops,2099.0,143,933.0,Dell,8.5 out of 10,773,7.23.2023,red
"992 (Brown, EU 42)",Shoes,185.0,286,926.0,New Balance,9.2 out of 10,738,12.21.2020,brown
"MediaPad T5 (1TB, Blue)",Tablets,250.0,282,546.0,Huawei,7.8 out of 10,426,7.3.2024,blue
"XPS 17 (9700) (1TB, Blue)",Laptops,2499.99,0,716.0,Dell,,568,7.14.2022,blue
"Launch SW 7"" Shorts (Black, XXL)",Clothing,35.0,329,728.0,Under Armour,8.75 out of 10,589,11.14.2024,black
Galaxy Watch 3 (Blue),Watches,249.99,393,927.0,Samsung,8.5 out of 10,742,8.7.2020,blue
"iPhone XR (128GB, Gray)",Smartphones,499.0,0,519.0,Apple,8.75 out of 10,412,12.25.2020,gray
Computer Desk (Red),Furniture,150.0,381,655.0,Sauder,8.25 out of 10,530,4.11.2022,red
Pax Wardrobe (Orange),Furniture,450.0,0,300.0,IKEA,8.5 out of 10,240,3.29.2022,orange
Lark Manor End Table (Purple),Furniture,120.0,486,784.0,Wayfair,8.5 out of 10,620,7.15.2024,purple
"WF-1000XM3 (Wired, Orange)",Headphones,150.0,271,572.0,Sony,8.75 out of 10,439,10.1.2024,red
"990v5 (Blue, EU 39)",Shoes,185.0,192,510.0,New Balance,9.2 out of 10,402,5.15.2023,blue
"Galaxy Tab S6 (64GB, Red)",Tablets,350.0,432,429.0,Samsung,8.5 out of 10,355,9.18.2024,red
Ideas Tree House (21318) (White),Toys,199.99,0,393.0,LEGO,9.25 out of 10,310,6.29.2025,white
Master Prep Professional (Yellow),Kitchen,59.99,0,357.0,Ninja,8.5 out of 10,298,4.24.2023,yellow
Monster Jam RC (Orange),Toys,39.99,0,24.0,Spin Master,8.75 out of 10,21,6.17.2025,orange
Switch (White),Gaming Consoles,299.99,98,197.0,Nintendo,9.5 out of 10,162,10.7.2022,white
Ninjago City (70620) (Black),Toys,299.99,108,882.0,LEGO,9.5 out of 10,699,5.28.2023,black
Wireless Mobile Mouse 1850 (Green),Mice,14.99,0,786.0,Microsoft,8.5 out of 10,619,6.27.2024,green
Apex M800 (Orange),Keyboards,140.0,0,720.0,SteelSeries,8.75 out of 10,562,12.29.2021,orange
"Superstar (Orange, EU 42)",Shoes,85.0,142,908.0,Adidas,no value,718,4.8.2021,orange
"React Infinity Run (Brown, EU 42)",Shoes,160.0,0,470.0,Nike,8.75 out of 10,354,7.5.2022,brown
Scrabble (Purple),Toys,19.99,0,606.0,Mattel,8.45 out of 10,501,9.5.2021,purple
"Essentials Hoodie (Brown, S)",Clothing,70.0,0,388.0,Adidas,8.75 out of 10,312,4.7.2024,brown
Air Fryer AF101 (Black),Kitchen,129.99,26,979.0,Ninja,9.05 out of 10,769,10.24.2025,black
"Slim Fit Suit Pants (White, M)",Clothing,49.99,0,433.0,H&M,8.2 out of 10,341,8.1.2024,white
"Beats Flex (Wireless, Green)",Headphones,69.95,433,163.0,Apple,8.25 out of 10,127,8.30.2023,green
Battleship (Brown),Toys,19.99,131,77.0,Hasbro,8.5 out of 10,66,3.27.2020,brown
"iPhone 6S (128GB, Green)",Smartphones,299.0,52,679.0,Apple,7.5 out of 10,528,8.12.2020,green
"Galaxy Tab A7 (512GB, White)",Tablets,250.0,196,550.0,Samsung,8.5 out of 10,431,10.10.2022,white
Aerox 5 Wireless (Red),Mice,139.99,426,35.0,SteelSeries,9 out of 10,24,7.13.2023,red
Wireless Mouse 900 (Black),Mice,25.99,296,772.0,Microsoft,8.45 out of 10,606,4.8.2024,black
MX Keys (Brown),Keyboards,119.99,468,435.0,Logitech,9.25 out of 10,341,10.6.2025,brown
Gear S3 Frontier (Brown),Watches,299.99,365,412.0,Samsung,8.7 out of 10,328,10.16.2025,brown
ST (Black),Gaming Consoles,59.99,23,716.0,Atari,7.5 out of 10,570,5.12.2024,black
"Legion 5 (512GB, Black)",Laptops,899.0,327,178.0,Lenovo,8.5 out of 10,140,2.25.2022,black
"Crewneck Sweatshirt (White, XS)",Clothing,19.99,0,0.0,H&M,8.15 out of 10,0,9.7.2020,white
Soup Maker (Yellow),Kitchen,120.0,0,486.0,Philips,8.25 out of 10,396,4.10.2023,yellow
"Nano X (Orange, EU 46)",Shoes,130.0,420,778.0,Reebok,8.75 out of 10,624,5.4.2025,orange
Duo Crisp + Air Fryer (Black),Kitchen,149.99,334,265.0,Instant Pot,8.75 out of 10,213,2.5.2023,black
Gear S3 Frontier (Black),Watches,199.99,0,177.0,Samsung,8.75 out of 10,147,9.14.2022,black
"VivoBook S15 (64GB, Red)",Laptops,750.0,0,33.0,Asus,8.5 out of 10,26,6.17.2023,red
Greyleigh Coffee Table (Orange),Furniture,150.0,226,571.0,Wayfair,8.25 out of 10,463,4.28.2021,orange
Prime Wireless (Black),Mice,139.99,0,809.0,SteelSeries,9.2 out of 10,636,6.15.2025,black
"WF-C500 (Wired, Yellow)",Headphones,49.99,135,243.0,Sony,8.75 out of 10,194,8.25.2021,red
Pro Line Series Blender (Green),Kitchen,499.99,0,703.0,KitchenAid,9.25 out of 10,570,9.22.2020,green
"1080v11 (Blue, EU 46)",Shoes,159.99,0,792.0,New Balance,9.2 out of 10,638,1.14.2023,blue
Xbox (Brown),Gaming Consoles,499.99,189,562.0,Microsoft,8.75 out of 10,447,12.13.2022,brown
32X (Green),Gaming Consoles,60.0,4,241.0,Sega,5.5 out of 10,194,5.13.2020,green
"Bravia X80J (75"", Orange frame)",TVs,1499.0,319,777.0,Sony,8.7 out of 10,633,9.22.2022,orange
Xbox 360 Arcade (Yellow),Gaming Consoles,50.0,131,638.0,Microsoft,7.25 out of 10,499,5.17.2025,yellow
Panini Duo (Green),Kitchen,120.0,181,31.0,Breville,8.75 out of 10,22,6.10.2024,green
"IdeaPad Duet Chromebook (256GB, Red)",Tablets,299.0,155,662.0,Lenovo,8.5 out of 10,517,2.23.2025,red
Designer Compact Keyboard (Black),Keyboards,79.99,0,152.0,Microsoft,8.5 out of 10,109,2.25.2021,black
"Dri-FIT T-Shirt (Purple, XS)",Clothing,25.0,329,838.0,Nike,8.5 out of 10,666,6.28.2022,purple
Viva Collection Juicer (Brown),Kitchen,130.0,0,336.0,Philips,8.75 out of 10,274,3.29.2025,brown
"G5 15 (1TB, Brown)",Laptops,1200.0,7,758.0,Dell,8.4 out of 10,614,6.30.2020,brown
Viper Ultimate (Blue),Mice,149.99,48,178.0,Razer,9.25 out of 10,145,1.7.2020,blue
"WF-C500 (Wireless, Gray)",Headphones,79.99,131,369.0,Sony,8.5 out of 10,292,11.19.2023,gray
"55OLED806 (43"", Yellow frame)",TVs,1200.0,140,759.0,Philips,8.75 out of 10,610,5.7.2021,yellow
Wii U (Blue),Gaming Consoles,250.0,0,154.0,Nintendo,8.5 out of 10,132,1.30.2025,blue
Baby Learning Table (Green),Toys,49.99,499,922.0,Fisher-Price,8.75 out of 10,743,7.21.2021,green
G-Shock GA2100 (Yellow),Watches,99.0,25,178.0,Casio,8.4 out of 10,144,12.24.2020,yellow
"Latitude 7400 (256GB, Black)",Laptops,1200.0,0,361.0,Dell,8.5 out of 10,295,6.11.2021,black
Wired Keyboard 600 (Green),Keyboards,25.0,283,600.0,Microsoft,8.5 out of 10,477,4.28.2025,red
Flashback 8 (Orange),Gaming Consoles,49.99,0,378.0,Atari,7.5 out of 10,297,12.31.2025,orange
"Sportswear Club Fleece Joggers (Orange, XS)",,50.0,out of stock,,,8.5 out of 10,,4.22.2021,orange
"MediaPad M5 (512GB, Green)",Tablets,350.0,354,149.0,Huawei,8 out of 10,124,4.22.2020,green
Magic Trackpad (2021) (Orange),Mice,129.0,492,969.0,Apple,8.75 out of 10,784,8.23.2025,orange
"OLED G1 (65"", Yellow frame)",TVs,2499.0,362,255.0,LG,no value,199,3.10.2021,yellow
DeathStalker V2 (Purple),Keyboards,199.99,0,602.0,Razer,8.7 out of 10,484,4.16.2022,purple
Instinct (Brown),Watches,299.99,368,859.0,Garmin,8.75 out of 10,691,9.10.2020,brown
Galaxy Watch Active (Green),Watches,199.99,228,190.0,Samsung,8.5 out of 10,145,4.14.2024,green
DeathAdder V2 (Yellow),Mice,69.99,273,307.0,Razer,8.75 out of 10,250,1.27.2021,yellow
Fenix 6 (Purple),Watches,599.99,36,924.0,Garmin,8.75 out of 10,728,11.9.2024,purple
"MatePad T10s (64GB, Yellow)",Tablets,180.0,0,307.0,Huawei,7.5 out of 10,258,4.21.2024,yellow
"Adizero Adios Pro (Yellow, EU 40)",Shoes,220.0,187,735.0,Adidas,8.75 out of 10,569,9.25.2021,yellow
"Elite Active 65t (Wireless, White)",Headphones,99.99,15,17.0,Jabra,8.5 out of 10,14,9.30.2025,white
"Bravia X95J (50"", Brown frame)",TVs,1399.0,444,470.0,Sony,8.7 out of 10,364,11.16.2020,brown
Orchard Hills TV Stand (Gray),Furniture,185.0,296,625.0,Sauder,7.8 out of 10,493,2.29.2020,gray
"Galaxy Tab S7 (1TB, White)",Tablets,900.0,424,519.0,Samsung,8.5 out of 10,422,2.27.2020,white
Little People School Bus (Red),Toys,19.99,401,631.0,Fisher-Price,9.25 out of 10,504,10.21.2023,red
"ZenBook Pro Duo 15 (256GB, Brown)",Laptops,2500.0,0,72.0,Asus,8.5 out of 10,52,10.15.2022,brown
Huntsman V2 Analog (Brown),Keyboards,199.99,173,131.0,Razer,8.5 out of 10,99,10.7.2025,brown
"55PUS8804 (75"", Gray frame)",TVs,1200.0,373,617.0,Philips,7.8 out of 10,490,12.12.2022,gray
"55R635 (75"", Blue frame)",TVs,1299.0,0,184.0,TCL,8.75 out of 10,144,6.20.2020,blue
"HD 800S (Wired, Black)",Headphones,1599.0,0,669.0,Sennheiser,9.5 out of 10,536,5.23.2023,red
Embody Chair (Red),Furniture,1595.0,0,691.0,Herman Miller,9.25 out of 10,545,11.28.2021,red
"G5 15 (64GB, White)",Laptops,1200.0,290,204.0,Dell,8.5 out of 10,169,1.16.2021,white
Genesis Mini (Brown),Gaming Consoles,79.99,339,834.0,Sega,8.75 out of 10,657,5.28.2025,brown
Digital Media Keyboard 3000 (White),Keyboards,49.99,129,460.0,Microsoft,8.25 out of 10,361,3.3.2024,white
"Yeezy Boost 350 V2 (Purple, EU 46)",Shoes,250.0,0,632.0,Adidas,8.75 out of 10,493,7.13.2023,purple
"QN90A Neo QLED (75"", Purple frame)",TVs,2799.0,0,625.0,Samsung,8.75 out of 10,507,12.14.2025,purple
"QN90A Neo QLED (75"", Purple frame)",TVs,2799.0,0,625.0,Samsung,8.75 out of 10,498,12.14.2025,purple
Jaguar (Gray),Gaming Consoles,150.0,447,388.0,Atari,7.5 out of 10,307,9.25.2021,gray
Porter Panel Bed (Purple),Furniture,450.0,496,513.0,Ashley Furniture,8.25 out of 10,411,11.16.2020,purple
"Elite 65t (Wireless, Black)",Headphones,119.99,0,474.0,Jabra,8.4 out of 10,388,8.22.2023,black
"55PUS8804 (75"", Orange frame)",TVs,1200.0,196,505.0,Philips,8.5 out of 10,413,6.11.2021,orange
Smart Oven Air (Gray),Kitchen,399.95,0,535.0,Breville,8.75 out of 10,450,9.8.2023,gray
Bjursta Extendable Table (Gray),Furniture,249.0,208,858.0,IKEA,8.3 out of 10,692,10.7.2024,gray
Fenix 7 (Blue),Watches,699.99,58,870.0,Garmin,9.2 out of 10,685,7.29.2020,blue
"Elite 75t (Wireless, Orange)",Headphones,149.99,0,7.0,Jabra,8.75 out of 10,6,6.9.2021,orange
Kallax Shelving Unit (Yellow),Furniture,89.99,0,405.0,IKEA,8.75 out of 10,323,5.12.2023,yellow
"ZBook Firefly 14 (128GB, Black)",Laptops,1250.0,0,962.0,HP,8.2 out of 10,787,4.30.2024,black
5200 (White),Gaming Consoles,200.0,0,769.0,Atari,7.5 out of 10,607,3.15.2025,white
"Vanish Woven Pants (Yellow, XL)",Clothing,70.0,217,808.0,Under Armour,8.6 out of 10,643,9.23.2025,yellow
"Jersey Dress (Orange, S)",Clothing,29.99,51,428.0,H&M,8.5 out of 10,348,11.1.2025,orange
"OLED CX (43"", Brown frame)",TVs,999.0,194,846.0,LG,9 out of 10,676,8.30.2020,brown
"MDR-1AM2 (Wireless, Orange)",Headphones,250.0,170,778.0,Sony,8.5 out of 10,633,9.1.2022,orange
Watch SE (Yellow),Watches,279.0,182,407.0,Apple,8.75 out of 10,320,11.22.2022,yellow
"ThinkBook 15 (512GB, Gray)",Laptops,750.0,332,543.0,Lenovo,8.5 out of 10,432,6.13.2024,gray
"Rival Fleece Hoodie (Green, S)",Clothing,55.0,231,284.0,Under Armour,,229,1.24.2020,green
Ionic (Orange),Watches,199.95,0,231.0,Fitbit,8.5 out of 10,179,10.13.2023,orange
Genesis (Orange),Gaming Consoles,60.0,90,319.0,Sega,8.5 out of 10,251,10.27.2021,orange
"Redmi Note 10 (128GB, Gray)",Smartphones,220.0,6,623.0,Xiaomi,8.75 out of 10,487,6.23.2022,red
Cardinal Games Chess (Blue),Toys,25.99,296,188.0,Spin Master,8.75 out of 10,144,7.20.2021,blue
"QuietComfort 25 (Wireless, Gray)",Headphones,199.0,0,644.0,Bose,8.75 out of 10,522,5.6.2021,gray
Embody Chair (Orange),Furniture,1695.0,130,439.0,Herman Miller,9.25 out of 10,364,11.12.2024,orange
"MacBook Pro 13 (2022) (128GB, Red)",Laptops,1299.0,231,975.0,Apple,8.5 out of 10,784,5.12.2025,red
"MacBook Pro 13 (2019) (256GB, Red)",Laptops,1299.0,214,908.0,Apple,8.5 out of 10,733,6.22.2022,red
Chaliene Sofa (Black),Furniture,450.0,349,748.0,Ashley Furniture,8.2 out of 10,592,3.1.2022,black
"iPad Pro 11 (2018) (512GB, Orange)",Tablets,999.0,3,533.0,Apple,8.5 out of 10,426,6.23.2021,orange
G213 Prodigy (Blue),Keyboards,49.99,95,987.0,Logitech,8.4 out of 10,798,11.30.2024,blue
Twister (Brown),Toys,19.99,26,18.0,Hasbro,8.5 out of 10,14,9.2.2021,brown
"Cali (Orange, EU 46)",Shoes,75.0,0,52.0,Puma,8.2 out of 10,38,7.16.2021,orange
"1080v11 (Green, EU 42)",Shoes,160.0,373,142.0,New Balance,8.75 out of 10,114,5.11.2023,green
"P40 Pro (64GB, Purple)",Smartphones,599.0,449,244.0,Huawei,8.5 out of 10,191,8.6.2024,purple
Watch Series 4 (White),Watches,299.0,438,140.0,Apple,8.75 out of 10,111,12.16.2021,white
"Surface Book 3 (64GB, Orange)",Tablets,1800.0,0,466.0,Microsoft,,384,4.18.2022,orange
Instinct (Orange),Watches,299.99,0,418.0,Garmin,8.75 out of 10,331,7.18.2022,orange
"Galaxy S7 (256GB, Green)",Smartphones,450.0,0,239.0,Samsung,7.85 out of 10,184,2.2.2020,green
"10 Pro (256GB, Brown)",Smartphones,699.0,0,295.0,OnePlus,8.5 out of 10,241,1.29.2024,brown
"AU8000 (43"", White frame)",TVs,349.99,460,135.0,Samsung,8.5 out of 10,107,10.29.2024,white
Rival 3 (Orange),Mice,29.99,0,932.0,SteelSeries,8.75 out of 10,759,3.26.2025,orange
Flashback 8 (White),Gaming Consoles,59.99,127,570.0,Atari,7.5 out of 10,468,7.4.2025,white
"Suede Classic (White, EU 46)",Shoes,65.0,0,843.0,Puma,8.5 out of 10,692,7.22.2024,white
"AirPods Max (Wireless, Yellow)",Headphones,549.0,333,446.0,Apple,8.75 out of 10,352,9.18.2023,yellow
Kallax Shelving Unit (White),Furniture,89.99,78,982.0,IKEA,8.5 out of 10,781,11.23.2021,white
Magic Trackpad (Gray),Mice,129.0,55,822.0,Apple,,635,2.5.2021,gray
"Elite Active 65t (Wired, White)",Headphones,120.0,499,566.0,Jabra,8.75 out of 10,446,10.19.2025,red
"Galaxy Tab A8 (512GB, Green)",Tablets,400.0,0,636.0,Samsung,7.8 out of 10,505,1.21.2025,green
"512 Slim Taper Jeans (White, M)",Clothing,69.5,138,238.0,Levi's,8.75 out of 10,190,1.16.2020,white
"Pump Omni Lite (Blue, EU 40)",Shoes,150.0,0,847.0,Reebok,8.5 out of 10,659,4.21.2022,blue
"iPad (2020) (256GB, Red)",Tablets,549.0,0,994.0,Apple,,785,6.3.2023,red
Alenya Sofa (White),Furniture,450.0,0,896.0,Ashley Furniture,8.25 out of 10,714,10.10.2021,white
"Galaxy S7 (128GB, Blue)",Smartphones,150.0,475,264.0,Samsung,7.5 out of 10,222,5.5.2025,blue
Versa 3 (Purple),Watches,229.95,0,101.0,Fitbit,8.5 out of 10,80,4.12.2020,purple
"iPad Air (2019) (128GB, Purple)",Tablets,499.0,491,864.0,Apple,8.75 out of 10,715,8.11.2020,purple
"Ribcage Straight Ankle (Green, L)",Clothing,98.0,0,963.0,Levi's,8.75 out of 10,729,11.14.2021,green
"Surface Pro 8 (64GB, Purple)",Tablets,899.0,126,947.0,Microsoft,8.75 out of 10,750,12.2.2025,purple
Prime Wireless (Black),Mice,139.99,0,809.0,SteelSeries,9.2 out of 10,664,6.15.2025,black
"QN90A Neo QLED (75"", Yellow frame)",TVs,3499.0,447,408.0,Samsung,8.95 out of 10,329,7.22.2024,yellow
"HD 560S (Wired, Blue)",Headphones,199.95,0,262.0,Sennheiser,9.2 out of 10,215,1.10.2021,red
"6-Series R648 (8K) (65"", Green frame)",TVs,2299.0,376,105.0,TCL,8.25 out of 10,82,11.8.2025,green
"Jersey Dress (White, XXL)",Clothing,19.99,150,306.0,H&M,8.25 out of 10,246,5.6.2023,white
Jaguar (Orange),Gaming Consoles,50.0,154,725.0,Atari,6.5 out of 10,571,11.8.2022,orange
Flashback 8 (Yellow),Gaming Consoles,49.99,441,800.0,Atari,7.85 out of 10,649,10.25.2022,yellow
